id;id_arbol;d1;especie;forma_cub;tipo;h;estadillo;parcela;filename;estrato;fecha;Edad/EC;especie_cod_ifn;especie_nombre_ifn;dn_cm;h_m;radio_parcela
4;1766;490;P. pinaster;5;Normal;0;406;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;49;0;14.1
4;1767;95;P. pinaster;3;Normal;0;407;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;9.5;0;14.1
4;1768;92;P. pinaster;3;Normal;0;408;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;9.2;0;14.1
4;1769;175;P. pinaster;5;Normal;0;409;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;17.5;0;14.1
4;1770;296;P. pinaster;5;Normal;0;410;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;29.6;0;14.1
4;1771;280;P. pinaster;5;Normal;0;411;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;28;0;14.1
4;1772;315;P. pinaster;5;Normal;0;412;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;31.5;0;14.1
4;1773;156;P. pinaster;5;Normal;0;413;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;15.6;0;14.1
4;1774;99;Juniperus sp.;5;Normal;0;414;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1775;401;P. pinaster;5;Normal;0;415;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;40.1;0;14.1
4;1776;146;P. pinaster;3;Normal;0;416;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;14.6;0;14.1
4;1777;105;P. pinaster;3;Normal;0;417;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;10.5;0;14.1
4;1778;166;P. pinaster;5;Normal;0;418;212;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;16.6;0;14.1
4;1779;201;Arbutus unedo;5;Normal;0;419;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;68;Arbutus unedo;20.1;0;14.1
4;1780;239;P. pinaster;5;Normal;0;420;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;23.9;0;14.1
4;1781;201;P. pinaster;5;Normal;0;421;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;20.1;0;14.1
4;1782;111;Q. faginea;4;Normal;0;422;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;44;Quercus faginea;11.1;0;14.1
4;1783;95;Q. faginea;4;Normal;0;423;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;44;Quercus faginea;9.5;0;14.1
4;1784;162;Erica arborea;5;Normal;0;424;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;16.2;0;14.1
4;1785;127;Erica arborea;5;Normal;0;425;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;12.7;0;14.1
4;1786;146;Erica arborea;5;Normal;0;426;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;14.6;0;14.1
4;1787;108;P. pinaster;3;Normal;0;427;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;10.8;0;14.1
4;1788;191;P. pinaster;5;Normal;0;428;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;19.1;0;14.1
4;1789;121;Erica arborea;5;Normal;0;429;213;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;12.1;0;14.1
4;1790;595;Q. suber_R;4;Normal;0;430;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;59.5;0;14.1
4;1791;614;Q. suber_R;4;Normal;0;431;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;61.4;0;14.1
4;1792;455;Q. suber_R;4;Normal;0;432;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;45.5;0;14.1
4;1793;92;Erica arborea;5;Normal;0;433;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.2;0;14.1
4;1794;108;Erica arborea;5;Normal;0;434;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;10.8;0;14.1
4;1795;89;Erica arborea;5;Normal;0;435;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.9;0;14.1
4;1796;95;Erica arborea;5;Normal;0;436;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1797;153;Erica arborea;5;Normal;0;437;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;15.3;0;14.1
4;1798;115;Erica arborea;5;Normal;0;438;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;11.5;0;14.1
4;1799;86;Erica arborea;5;Normal;0;439;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1800;92;Erica arborea;5;Normal;0;440;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.2;0;14.1
4;1801;99;Erica arborea;5;Normal;0;441;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1802;95;Erica arborea;5;Normal;0;442;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1803;159;Ligustrum vulgare;5;Normal;0;443;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;15.9;0;14.1
4;1804;83;Erica arborea;5;Normal;0;444;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1805;115;Erica arborea;5;Normal;0;445;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;11.5;0;14.1
4;1806;76;Erica arborea;5;Normal;0;446;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;7.6;0;14.1
4;1807;99;Erica arborea;5;Normal;0;447;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1808;89;Erica arborea;5;Normal;0;448;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.9;0;14.1
4;1809;83;Erica arborea;5;Normal;0;449;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1810;118;Erica arborea;5;Normal;0;450;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;11.8;0;14.1
4;1811;80;Erica arborea;5;Normal;0;451;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1812;89;Erica arborea;5;Normal;0;452;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.9;0;14.1
4;1813;143;Erica arborea;5;Normal;0;453;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;14.3;0;14.1
4;1814;102;Erica arborea;5;Normal;0;454;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;10.2;0;14.1
4;1815;108;Erica arborea;5;Normal;0;455;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;10.8;0;14.1
4;1816;121;Erica arborea;5;Normal;0;456;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;12.1;0;14.1
4;1817;99;Erica arborea;5;Normal;0;457;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1818;80;Erica arborea;5;Normal;0;458;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1819;80;Erica arborea;5;Normal;0;459;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1820;92;Erica arborea;5;Normal;0;460;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.2;0;14.1
4;1821;86;Erica arborea;5;Normal;0;461;214;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1822;76;Pistacia/Ligustrum/Erica;5;Normal;0;462;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;7.6;0;14.1
4;1823;204;Pistacia/Ligustrum/Erica;5;Normal;0;463;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;20.4;0;14.1
4;1824;83;Pistacia/Ligustrum/Erica;5;Normal;0;464;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1825;89;Pistacia/Ligustrum/Erica;5;Normal;0;465;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.9;0;14.1
4;1826;95;Pistacia/Ligustrum/Erica;5;Normal;0;466;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1827;80;Pistacia/Ligustrum/Erica;5;Normal;0;467;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1828;95;Pistacia/Ligustrum/Erica;5;Normal;0;468;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1829;83;Pistacia/Ligustrum/Erica;5;Normal;0;469;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1830;86;Pistacia/Ligustrum/Erica;5;Normal;0;470;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1831;121;Pistacia/Ligustrum/Erica;5;Normal;0;471;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;12.1;0;14.1
4;1832;99;Pistacia/Ligustrum/Erica;5;Normal;0;472;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1833;95;Pistacia/Ligustrum/Erica;5;Normal;0;473;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1834;83;Pistacia/Ligustrum/Erica;5;Normal;0;474;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1835;86;Pistacia/Ligustrum/Erica;5;Normal;0;475;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1836;95;Pistacia/Ligustrum/Erica;5;Normal;0;476;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1837;99;Pistacia/Ligustrum/Erica;5;Normal;0;477;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1838;80;Pistacia/Ligustrum/Erica;5;Normal;0;478;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1839;111;Pistacia/Ligustrum/Erica;5;Normal;0;479;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;11.1;0;14.1
4;1840;95;Pistacia/Ligustrum/Erica;5;Normal;0;480;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1841;131;Pistacia/Ligustrum/Erica;5;Normal;0;481;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;13.1;0;14.1
4;1842;89;Pistacia/Ligustrum/Erica;5;Normal;0;482;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.9;0;14.1
4;1843;121;Pistacia/Ligustrum/Erica;5;Normal;0;483;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;12.1;0;14.1
4;1844;80;Pistacia/Ligustrum/Erica;5;Normal;0;484;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1845;80;Pistacia/Ligustrum/Erica;5;Normal;0;485;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1846;80;Pistacia/Ligustrum/Erica;5;Normal;0;486;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1847;86;Pistacia/Ligustrum/Erica;5;Normal;0;487;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1848;108;Pistacia/Ligustrum/Erica;5;Normal;0;488;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;10.8;0;14.1
4;1849;80;Pistacia/Ligustrum/Erica;5;Normal;0;489;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8;0;14.1
4;1850;86;Pistacia/Ligustrum/Erica;5;Normal;0;490;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1851;172;Pistacia/Ligustrum/Erica;5;Normal;0;491;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;17.2;0;14.1
4;1852;150;Pistacia/Ligustrum/Erica;5;Normal;0;492;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;15;0;14.1
4;1853;118;Pistacia/Ligustrum/Erica;5;Normal;0;493;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;11.8;0;14.1
4;1854;169;Pistacia/Ligustrum/Erica;5;Normal;0;494;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;16.9;0;14.1
4;1855;83;Pistacia/Ligustrum/Erica;5;Normal;0;495;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1856;853;Q. faginea;4;Normal;0;496;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;44;Quercus faginea;85.3;0;14.1
4;1857;185;Pistacia/Ligustrum/Erica;5;Normal;0;497;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;18.5;0;14.1
4;1858;76;Pistacia/Ligustrum/Erica;5;Normal;0;498;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;7.6;0;14.1
4;1859;99;Pistacia/Ligustrum/Erica;5;Normal;0;499;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1860;188;Pistacia/Ligustrum/Erica;5;Normal;0;500;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;18.8;0;14.1
4;1861;175;Pistacia/Ligustrum/Erica;5;Normal;0;501;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;17.5;0;14.1
4;1862;185;Pistacia/Ligustrum/Erica;5;Normal;0;502;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;18.5;0;14.1
4;1863;86;Pistacia/Ligustrum/Erica;5;Normal;0;503;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1864;83;Pistacia/Ligustrum/Erica;5;Normal;0;504;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1865;99;Pistacia/Ligustrum/Erica;5;Normal;0;505;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1866;99;Pistacia/Ligustrum/Erica;5;Normal;0;506;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1867;140;Pistacia/Ligustrum/Erica;5;Normal;0;507;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;14;0;14.1
4;1868;102;Pistacia/Ligustrum/Erica;5;Normal;0;508;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;10.2;0;14.1
4;1869;89;Pistacia/Ligustrum/Erica;5;Normal;0;509;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.9;0;14.1
4;1870;108;Pistacia/Ligustrum/Erica;5;Normal;0;510;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;10.8;0;14.1
4;1871;83;Pistacia/Ligustrum/Erica;5;Normal;0;511;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1872;226;Q. suber_B;4;Normal;0;512;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;32;46;Quercus suber;22.6;0;14.1
4;1873;86;Pistacia/Ligustrum/Erica;5;Normal;0;513;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1874;92;Pistacia/Ligustrum/Erica;5;Normal;0;514;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.2;0;14.1
4;1875;115;Pistacia/Ligustrum/Erica;5;Normal;0;515;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;11.5;0;14.1
4;1876;111;Pistacia/Ligustrum/Erica;5;Normal;0;516;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;11.1;0;14.1
4;1877;108;Pistacia/Ligustrum/Erica;5;Normal;0;517;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;10.8;0;14.1
4;1878;95;Pistacia/Ligustrum/Erica;5;Normal;0;518;215;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1879;551;Q. suber_R;4;Normal;0;519;216;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;55.1;0;14.1
4;1880;350;P. pinaster;5;Normal;0;520;216;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;35;0;14.1
4;1881;646;Q. suber_R;4;Normal;0;521;217;JMX_0605.xlsx;Mixto_Q.suber;03/03/2021;0;46;Quercus suber;64.6;0;14.1
4;1882;255;Q. suber_R;4;Normal;0;522;217;JMX_0605.xlsx;Mixto_Q.suber;03/03/2021;0;46;Quercus suber;25.5;0;14.1
4;1883;633;Q. suber_R;4;Normal;0;523;217;JMX_0605.xlsx;Mixto_Q.suber;03/03/2021;0;46;Quercus suber;63.3;0;14.1
4;1884;754;Q. suber_R;4;Normal;0;524;217;JMX_0605.xlsx;Mixto_Q.suber;03/03/2021;0;46;Quercus suber;75.4;0;14.1
4;1885;146;Erica arborea;5;Normal;0;525;217;JMX_0605.xlsx;Mixto_Q.suber;03/03/2021;0;99;Otras frondosas;14.6;0;14.1
4;1886;118;Erica arborea;5;Normal;0;526;217;JMX_0605.xlsx;Mixto_Q.suber;03/03/2021;0;99;Otras frondosas;11.8;0;14.1
4;1887;111;Erica arborea;5;Normal;0;527;217;JMX_0605.xlsx;Mixto_Q.suber;03/03/2021;0;99;Otras frondosas;11.1;0;14.1
4;1888;102;Erica arborea;5;Normal;0;528;217;JMX_0605.xlsx;Mixto_Q.suber;03/03/2021;0;99;Otras frondosas;10.2;0;14.1
4;1889;271;Q. suber_R;4;Normal;0;529;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;27.1;0;14.1
4;1890;325;Q. suber_R;4;Normal;0;530;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;32.5;0;14.1
4;1891;433;Q. suber_R;4;Normal;0;531;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;43.3;0;14.1
4;1892;207;Q. suber_R;4;Normal;0;532;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;20.7;0;14.1
4;1893;283;Q. suber_R;4;Normal;0;533;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;28.3;0;14.1
4;1894;201;Q. suber_R;4;Normal;0;534;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;20.1;0;14.1
4;1895;331;Q. suber_R;4;Normal;0;535;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;33.1;0;14.1
4;1896;216;Q. suber_R;4;Normal;0;536;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;21.6;0;14.1
4;1897;302;Q. suber_R;4;Normal;0;537;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;30.2;0;14.1
4;1898;255;Q. suber_R;4;Normal;0;538;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;25.5;0;14.1
4;1899;350;Q. suber_R;4;Normal;0;539;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;35;0;14.1
4;1900;506;Q. suber_R;4;Normal;0;540;219;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;50.6;0;14.1
4;1901;344;Q. suber_R;4;Normal;0;541;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;34.4;0;14.1
4;1902;347;Q. suber_R;4;Normal;0;542;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;34.7;0;14.1
4;1903;487;Q. suber_R;4;Normal;0;543;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;48.7;0;14.1
4;1904;458;Q. suber_R;4;Normal;0;544;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;45.8;0;14.1
4;1905;318;Q. suber_R;4;Normal;0;545;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;31.8;0;14.1
4;1906;487;Q. suber_R;4;Normal;0;546;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;46;Quercus suber;48.7;0;14.1
4;1907;80;P. pinaster;3;Normal;0;547;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;8;0;14.1
4;1908;140;P. pinaster;3;Normal;0;548;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;14;0;14.1
4;1909;293;P. pinaster;5;Normal;0;549;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;29.3;0;14.1
4;1910;99;P. pinaster;3;Normal;0;550;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;9.9;0;14.1
4;1911;156;P. pinaster;5;Normal;0;551;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;15.6;0;14.1
4;1912;172;P. pinaster;5;Normal;0;552;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;17.2;0;14.1
4;1913;99;P. pinaster;3;Normal;0;553;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;9.9;0;14.1
4;1914;105;P. pinaster;3;Normal;0;554;220;JMX_0605.xlsx;Mixto_Q.suber;04/03/2021;0;26;Pinus pinaster;10.5;0;14.1
4;1915;407;Q. suber_R;4;Normal;0;555;221;JMX_0605.xlsx;Mixto_Q.suber;09/03/2021;0;46;Quercus suber;40.7;0;14.1
4;1916;567;P. pinaster;5;Normal;0;556;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;56.7;0;14.1
4;1917;544;P. pinaster;5;Normal;0;557;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;54.4;0;14.1
4;1918;630;P. pinaster;5;Normal;0;558;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;63;0;14.1
4;1919;462;P. pinaster;5;Normal;0;559;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;46.2;0;14.1
4;1920;442;P. pinaster;5;Normal;0;560;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;44.2;0;14.1
4;1921;105;Erica arborea;5;Normal;0;561;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;10.5;0;14.1
4;1922;92;Erica arborea;5;Normal;0;562;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;9.2;0;14.1
4;1923;89;Erica arborea;5;Normal;0;563;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;8.9;0;14.1
4;1924;95;Erica arborea;5;Normal;0;564;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;9.5;0;14.1
4;1925;80;Erica arborea;5;Normal;0;565;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;8;0;14.1
4;1926;306;P. pinaster;5;Normal;0;566;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;30.6;0;14.1
4;1927;92;Erica arborea;5;Normal;0;567;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;9.2;0;14.1
4;1928;86;Erica arborea;5;Normal;0;568;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;8.6;0;14.1
4;1929;127;Juniperus sp.;5;Normal;0;569;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;12.7;0;14.1
4;1930;83;Erica arborea;5;Normal;0;570;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;8.3;0;14.1
4;1931;484;P. pinaster;5;Normal;0;571;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;48.4;0;14.1
4;1932;99;Erica arborea;5;Normal;0;572;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;9.9;0;14.1
4;1933;315;P. pinaster;5;Normal;0;573;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;31.5;0;14.1
4;1934;442;Q. suber_R;4;Normal;0;574;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;35;46;Quercus suber;44.2;0;14.1
4;1935;80;Erica arborea;5;Normal;0;575;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;99;Otras frondosas;8;0;14.1
4;1936;92;P. pinaster;3;Normal;0;576;222;JMX_0605.xlsx;Mixto_Q.suber;10/03/2021;0;26;Pinus pinaster;9.2;0;14.1
