ESTADILLO_P;Parcela_P;Monte_P;Estrato_P;PROYECTO_P;ID_DESCARGA_P;FECHA_DESCARGA_P;RUTA_ARCHIVO_P;ID_FORCIPULA_P;ARBOL NRO_A;D_A;Especie_A;Forma_cub_A;Tipo_A;Ho/HD_A;Edad/EC_A;ID_ARBOL_A;ID_PARCELA;PROYECTO_A;ID_DESCARGA_A;ID_JOIN
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;22;169;P. pinea;5;Normal;0;0;1550;115;0329;22;1345
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;23;312;P. pinea;5;Normal;0;0;1551;115;0329;22;1346
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;24;112;Q. ilex;4;Normal;0;0;1552;115;0329;22;1347
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;25;176;P. pinea;5;Normal;0;0;1553;115;0329;22;1348
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;26;221;P. pinea;5;Normal;0;0;1554;115;0329;22;1349
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;27;274;P. pinea;5;Normal;0;0;1555;115;0329;22;1350
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;28;247;P. pinea;5;Normal;0;0;1556;115;0329;22;1351
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;29;312;P. pinea;5;Dominante;130;32;1557;115;0329;22;1352
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;31;426;P. pinea;5;Normal;0;0;1558;115;0329;22;1353
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;32;231;P. pinea;5;Normal;0;0;1559;115;0329;22;1354
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;33;107;Q. ilex;4;Normal;0;0;1560;115;0329;22;1355
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;34;83;Q. ilex;4;Normal;0;0;1561;115;0329;22;1356
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;35;116;Q. ilex;4;Normal;0;0;1562;115;0329;22;1357
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;36;84;Q. ilex;4;Normal;0;0;1563;115;0329;22;1358
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;37;77;Q. ilex;4;Normal;0;0;1564;115;0329;22;1359
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;38;223;P. pinea;5;Normal;0;0;1565;115;0329;22;1360
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;40;81;Q. ilex;4;Normal;0;0;1566;115;0329;22;1361
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;41;126;Q. ilex;4;Normal;0;0;1567;115;0329;22;1362
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;42;116;Q. ilex;4;Normal;0;0;1568;115;0329;22;1363
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;43;300;P. pinea;5;Normal;0;0;1569;115;0329;22;1364
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;44;80;Q. ilex;4;Normal;0;0;1570;115;0329;22;1365
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;45;80;Q. ilex;4;Normal;0;0;1571;115;0329;22;1366
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;46;76;Q. ilex;4;Normal;0;0;1572;115;0329;22;1367
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;47;84;Q. ilex;4;Normal;0;0;1573;115;0329;22;1368
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;48;88;Q. ilex;4;Normal;0;0;1574;115;0329;22;1369
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;49;97;Q. ilex;4;Normal;0;0;1575;115;0329;22;1370
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;50;405;P. pinea;5;Normal;0;0;1576;115;0329;22;1371
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;52;104;Q. ilex;4;Normal;0;0;1577;115;0329;22;1372
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;53;91;Q. ilex;4;Normal;0;0;1578;115;0329;22;1373
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;54;94;Q. ilex;4;Normal;0;0;1579;115;0329;22;1374
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;55;123;Q. ilex;4;Normal;0;0;1580;115;0329;22;1375
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;56;113;Q. ilex;4;Normal;0;0;1581;115;0329;22;1376
2;2004;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;57;163;P. pinea;5;Normal;0;0;1582;115;0329;22;1377
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;58;340;P. pinea;5;Normal;0;0;1583;116;0329;22;1378
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;59;299;P. pinea;5;Normal;0;0;1584;116;0329;22;1379
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;60;283;P. pinea;5;Normal;0;0;1585;116;0329;22;1380
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;61;455;P. pinea;5;Normal;0;0;1586;116;0329;22;1381
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;62;266;P. pinea;5;Normal;0;0;1587;116;0329;22;1382
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;63;372;P. pinea;5;Normal;0;0;1588;116;0329;22;1383
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;64;388;P. pinea;5;Normal;0;0;1589;116;0329;22;1384
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;65;416;P. pinea;5;Normal;0;0;1590;116;0329;22;1385
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;66;463;P. pinea;5;Normal;0;0;1591;116;0329;22;1386
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;67;396;P. pinea;5;Normal;0;0;1592;116;0329;22;1387
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;68;289;P. pinea;5;Modelo 1;123;0;1593;116;0329;22;1388
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;69;378;P. pinea;5;Modelo 2;137;0;1594;116;0329;22;1389
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;70;345;P. pinea;5;Modelo 3;133;0;1595;116;0329;22;1390
3;1030;Lugar Nuev;P. pinea;0329;22;04/04/2017;MMJ_0314;1;71;330;P. pinea;5;Dominante;136;38;1596;116;0329;22;1391
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;72;234;P. pinaster;5;Normal;0;0;1597;117;0329;22;1392
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;73;352;P. pinaster;5;Normal;0;0;1598;117;0329;22;1393
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;74;311;P. pinaster;5;Normal;0;0;1599;117;0329;22;1394
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;75;321;P. pinaster;5;Normal;0;0;1600;117;0329;22;1395
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;76;460;P. pinaster;5;Normal;0;0;1601;117;0329;22;1396
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;77;247;P. pinaster;5;Normal;0;0;1602;117;0329;22;1397
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;78;368;P. pinaster;5;Normal;0;0;1603;117;0329;22;1398
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;79;384;P. pinaster;5;Normal;0;0;1604;117;0329;22;1399
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;80;261;P. pinaster;5;Normal;0;0;1605;117;0329;22;1400
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;81;189;P. pinaster;5;Normal;0;0;1606;117;0329;22;1401
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;82;325;P. pinaster;5;Normal;0;0;1607;117;0329;22;1402
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;83;315;P. pinaster;5;Normal;0;0;1608;117;0329;22;1403
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;84;290;P. pinaster;5;Normal;0;0;1609;117;0329;22;1404
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;85;321;P. pinaster;5;Normal;0;0;1610;117;0329;22;1405
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;86;290;P. pinaster;5;Normal;0;0;1611;117;0329;22;1406
4;2306;Lugar Nuev;P. pinaste;0329;22;04/04/2017;MMJ_0314;1;87;441;P. pinaster;5;Dominante;144;49;1612;117;0329;22;1407
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;0;160;Q. ilex;4;Normal;0;0;2678;174;0329;29;1454
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;1;122;Q. ilex;4;Normal;0;0;2679;174;0329;29;1455
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;2;123;Q. ilex;4;Normal;0;0;2680;174;0329;29;1456
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;3;115;Q. ilex;4;Normal;0;0;2681;174;0329;29;1457
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;4;149;Q. ilex;4;Normal;0;0;2682;174;0329;29;1458
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;5;173;Q. ilex;4;Normal;0;0;2683;174;0329;29;1459
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;6;86;Q. ilex;4;Normal;0;0;2684;174;0329;29;1460
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;7;189;Q. ilex;4;Normal;0;0;2685;174;0329;29;1461
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;8;135;Q. ilex;4;Normal;0;0;2686;174;0329;29;1462
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;9;147;Q. ilex;4;Normal;0;0;2687;174;0329;29;1463
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;10;113;Q. ilex;4;Normal;0;0;2688;174;0329;29;1464
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;11;153;Q. ilex;4;Normal;0;0;2689;174;0329;29;1465
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;12;94;Q. ilex;4;Normal;0;0;2690;174;0329;29;1466
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;13;149;Q. ilex;4;Normal;0;0;2691;174;0329;29;1467
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;14;86;Q. ilex;4;Normal;0;0;2692;174;0329;29;1468
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;15;93;Q. ilex;4;Normal;0;0;2693;174;0329;29;1469
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;16;98;Q. ilex;4;Normal;0;0;2694;174;0329;29;1470
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;17;172;Q. ilex;6;Normal;0;0;2695;174;0329;29;1471
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;18;94;Q. ilex;6;Normal;0;0;2696;174;0329;29;1472
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;19;83;Q. ilex;4;Normal;0;0;2697;174;0329;29;1473
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;20;90;Q. ilex;4;Normal;0;0;2698;174;0329;29;1474
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;21;95;Q. ilex;4;Normal;0;0;2699;174;0329;29;1475
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;22;139;Q. ilex;4;Normal;0;0;2700;174;0329;29;1476
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;23;149;Q. ilex;4;Normal;0;0;2701;174;0329;29;1477
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;24;142;Q. ilex;4;Normal;0;0;2702;174;0329;29;1478
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;25;257;Q. ilex;4;Normal;0;0;2703;174;0329;29;1479
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;26;164;Q. ilex;4;Normal;0;0;2704;174;0329;29;1480
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;27;183;P. pinea;5;Modelo 1;69;0;2705;174;0329;29;1481
1;2016;Lugar Nuev;P. pinea;0329;29;04/04/2017;RSL_0222;1;28;199;P. pinea;5;Modelo 2;68;0;2706;174;0329;29;1482
10;5009;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;111;247;P. pinea;5;Normal;0;0;1435;102;0329;20;1483
10;5009;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;112;233;P. pinea;5;Normal;0;0;1436;102;0329;20;1484
10;5009;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;113;198;P. pinea;5;Modelo 1;58;0;1437;102;0329;20;1485
10;5009;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;114;221;P. pinea;5;Modelo 2;74;0;1438;102;0329;20;1486
10;5009;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;115;200;P. pinea;5;Modelo 3;70;0;1439;102;0329;20;1487
10;5009;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;116;219;P. pinea;5;Dominante;66;29;1440;102;0329;20;1488
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;122;270;P. pinea;5;Normal;0;0;1441;103;0329;20;1489
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;123;192;P. pinea;5;Normal;0;0;1442;103;0329;20;1490
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;124;173;P. pinea;5;Normal;0;0;1443;103;0329;20;1491
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;125;195;P. pinea;5;Normal;0;0;1444;103;0329;20;1492
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;126;230;P. pinea;5;Normal;0;0;1445;103;0329;20;1493
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;127;235;P. pinea;5;Normal;0;0;1446;103;0329;20;1494
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;128;295;P. pinea;5;Normal;0;0;1447;103;0329;20;1495
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;129;257;P. pinea;5;Modelo 1;75;0;1448;103;0329;20;1496
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;130;245;P. pinea;5;Modelo 2;70;0;1449;103;0329;20;1497
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;131;259;P. pinea;5;Modelo 3;67;0;1450;103;0329;20;1498
11;4024;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;132;225;P. pinea;5;Dominante;63;25;1451;103;0329;20;1499
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;138;277;P. pinea;5;Normal;0;0;1452;104;0329;20;1500
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;139;225;P. pinea;5;Normal;0;0;1453;104;0329;20;1501
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;140;198;P. pinea;5;Normal;0;0;1454;104;0329;20;1502
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;141;199;P. pinea;5;Normal;0;0;1455;104;0329;20;1503
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;142;210;P. pinea;5;Normal;0;0;1456;104;0329;20;1504
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;143;255;P. pinea;5;Normal;0;0;1457;104;0329;20;1505
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;144;219;P. pinea;5;Normal;0;0;1458;104;0329;20;1506
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;145;225;P. pinea;5;Normal;0;0;1459;104;0329;20;1507
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;146;177;P. pinea;5;Normal;0;0;1460;104;0329;20;1508
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;147;208;P. pinea;5;Normal;0;0;1461;104;0329;20;1509
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;148;255;P. pinea;5;Normal;0;0;1462;104;0329;20;1510
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;149;223;P. pinea;5;Normal;0;0;1463;104;0329;20;1511
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;150;208;P. pinea;5;Modelo 1;71;0;1464;104;0329;20;1512
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;151;222;P. pinea;5;Modelo 2;70;0;1465;104;0329;20;1513
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;152;266;P. pinea;5;Modelo 3;77;0;1466;104;0329;20;1514
12;4023;Selladores;P. pinea;0329;20;04/04/2017;MMJ_0328;1;153;219;P. pinea;5;Dominante;75;29;1467;104;0329;20;1515
1;3606;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;0;335;Otro;6;Normal;0;0;1468;105;0329;21;1516
1;3606;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;1;495;Populus;1;Normal;349;0;1469;105;0329;21;1517
1;3606;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;2;636;Populus;1;Normal;392;0;1470;105;0329;21;1518
1;3606;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;3;470;Populus;1;Normal;349;0;1471;105;0329;21;1519
1;3606;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;4;526;Populus;1;Normal;345;0;1472;105;0329;21;1520
1;3606;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;5;450;Populus;1;Normal;360;0;1473;105;0329;21;1521
1;3607;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;7;398;Populus;1;Normal;241;0;1474;106;0329;21;1522
1;3607;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;8;504;Populus;1;Normal;292;0;1475;106;0329;21;1523
3;3605;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;10;434;Populus;1;Normal;0;0;1476;107;0329;21;1524
3;3605;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;11;368;Populus;1;Normal;0;0;1477;107;0329;21;1525
3;3605;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;12;389;Populus;1;Normal;0;0;1478;107;0329;21;1526
3;3605;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;13;496;Populus;1;Normal;341;0;1479;107;0329;21;1527
3;3605;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;14;350;Populus;1;Normal;335;0;1480;107;0329;21;1528
3;3605;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;15;354;Populus;1;Normal;332;0;1481;107;0329;21;1529
3;3605;Lugar Nuev;Chopera;0329;21;04/04/2017;RGM_0323;1;16;484;Populus;1;Normal;381;0;1482;107;0329;21;1530
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;117;339;P. pinea;4;Normal;0;0;1928;125;0329;23;1567
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;118;357;P. pinea;5;Normal;0;0;1929;125;0329;23;1568
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;119;296;P. pinea;5;Normal;0;0;1930;125;0329;23;1569
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;120;316;P. pinea;5;Normal;0;0;1931;125;0329;23;1570
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;121;187;P. pinea;5;Normal;0;0;1932;125;0329;23;1571
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;122;327;P. pinea;5;Normal;0;0;1933;125;0329;23;1572
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;123;324;P. pinea;5;Normal;0;0;1934;125;0329;23;1573
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;124;239;P. pinea;5;Normal;0;0;1935;125;0329;23;1574
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;125;253;P. pinea;5;Normal;0;0;1936;125;0329;23;1575
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;126;227;P. pinea;5;Normal;0;0;1937;125;0329;23;1576
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;127;322;P. pinea;5;Normal;0;0;1938;125;0329;23;1577
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;128;235;P. pinea;5;Normal;0;0;1939;125;0329;23;1578
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;129;225;P. pinea;5;Normal;0;0;1940;125;0329;23;1579
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;130;196;P. pinea;5;Normal;0;0;1941;125;0329;23;1580
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;131;227;P. pinea;5;Normal;0;0;1942;125;0329;23;1581
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;132;120;Q. suber;4;Bornizo;0;4;1943;125;0329;23;1582
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;133;300;P. pinea;5;Normal;0;0;1944;125;0329;23;1583
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;134;213;P. pinea;5;Normal;0;0;1945;125;0329;23;1584
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;135;263;P. pinea;5;Normal;0;0;1946;125;0329;23;1585
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;136;210;P. pinea;5;Normal;0;0;1947;125;0329;23;1586
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;138;210;P. pinea;5;Normal;0;0;1948;125;0329;23;1587
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;139;330;P. pinea;5;Normal;0;0;1949;125;0329;23;1588
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;140;271;P. pinea;5;Normal;0;0;1950;125;0329;23;1589
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;141;290;P. pinea;5;Normal;0;0;1951;125;0329;23;1590
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;142;317;P. pinea;5;Normal;0;0;1952;125;0329;23;1591
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;143;151;P. pinea;5;Normal;0;0;1953;125;0329;23;1592
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;144;222;P. pinea;5;Normal;0;0;1954;125;0329;23;1593
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;145;421;P. pinea;5;Normal;0;0;1955;125;0329;23;1594
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;146;303;P. pinea;5;Normal;0;0;1956;125;0329;23;1595
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;147;295;P. pinea;5;Normal;0;0;1957;125;0329;23;1596
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;148;338;P. pinea;5;Normal;0;0;1958;125;0329;23;1597
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;149;417;P. pinea;5;Normal;0;0;1959;125;0329;23;1598
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;150;287;P. pinea;5;Normal;0;0;1960;125;0329;23;1599
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;151;340;P. pinea;5;Normal;0;0;1961;125;0329;23;1600
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;152;302;P. pinea;5;Normal;0;0;1962;125;0329;23;1601
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;153;311;P. pinea;5;Normal;0;0;1963;125;0329;23;1602
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;154;274;P. pinea;5;Normal;0;0;1964;125;0329;23;1603
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;155;259;P. pinea;5;Normal;0;0;1965;125;0329;23;1604
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;156;350;P. pinea;5;Normal;0;0;1966;125;0329;23;1605
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;157;290;P. pinea;5;Normal;0;0;1967;125;0329;23;1606
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;158;281;P. pinea;5;Normal;0;0;1968;125;0329;23;1607
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;160;287;P. pinea;5;Normal;0;0;1969;125;0329;23;1608
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;161;292;P. pinea;5;Normal;0;0;1970;125;0329;23;1609
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;162;339;P. pinea;5;Normal;0;0;1971;125;0329;23;1610
3;1008;Lugar Nuev;P. pinea;0329;23;04/04/2017;MMJ_0315;1;163;368;P. pinea;5;Normal;0;0;1972;125;0329;23;1611
